,Unnamed: 0,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income_bracket,income,gender,srace,Y,attr
29535,29535,42,4,185764,15,10,2,7,0, White, Male,0,0,60, United-States, <=50K,1,1,4,1,-1
29536,29536,46,2,133969,12,14,0,10,1, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K,1,1,0,1,-1
29537,29537,22,4,32616,15,10,4,8,1, White, Female,0,0,30, United-States, <=50K,1,0,4,1,1
29538,29538,49,4,149210,11,9,2,14,0, Black, Male,0,0,40, United-States, <=50K,1,1,2,1,-1
29539,29539,21,4,161210,11,9,2,7,0, White, Male,0,0,50, United-States, <=50K,1,1,4,1,-1
29540,29540,53,4,285621,12,14,2,1,5, White, Female,0,0,40, United-States, >50K,-1,0,4,-1,1
29541,29541,43,4,282069,15,10,0,3,4, White, Male,0,0,42, United-States, <=50K,1,1,4,1,-1
29542,29542,22,4,97508,11,9,4,8,3, White, Male,0,0,50, United-States, <=50K,1,1,4,1,-1
29543,29543,33,4,356823,9,13,4,10,1, White, Female,10520,0,45, United-States, >50K,-1,0,4,-1,1
29544,29544,28,4,171133,8,11,4,1,3, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29545,29545,25,4,231638,15,10,4,13,4, White, Female,0,0,24, United-States, <=50K,1,0,4,1,1
29546,29546,40,4,191342,9,13,2,4,0, Asian-Pac-Islander, Male,0,0,40, China, >50K,-1,1,1,-1,-1
29547,29547,50,4,226497,15,10,2,13,0, White, Male,0,0,45, United-States, >50K,-1,1,4,-1,-1
29548,29548,48,6,373606,15,10,0,12,4, White, Male,0,0,65, United-States, >50K,-1,1,4,-1,-1
29549,29549,30,4,39150,11,9,2,7,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29550,29550,33,4,288840,11,9,3,8,4, Black, Female,0,0,38, United-States, <=50K,1,0,2,1,1
29551,29551,34,4,293703,15,10,2,3,0, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K,1,1,1,1,-1
29552,29552,42,4,79586,9,13,2,1,0, Asian-Pac-Islander, Male,0,0,40, United-States, >50K,-1,1,1,-1,-1
29553,29553,48,6,82098,15,10,2,4,0, Asian-Pac-Islander, Male,0,0,65, United-States, <=50K,1,1,1,1,-1
29554,29554,38,4,245372,9,13,2,10,0, White, Male,7688,0,45, United-States, >50K,-1,1,4,-1,-1
29555,29555,29,4,78261,11,9,2,7,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29556,29556,33,4,355996,0,6,4,6,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29557,29557,64,4,218490,9,13,0,4,1, White, Male,27828,0,55, United-States, >50K,-1,1,4,-1,-1
29558,29558,44,4,110908,8,11,2,14,5, White, Female,0,0,25, United-States, <=50K,1,0,4,1,1
29559,29559,42,1,34218,9,13,2,4,0, White, Male,7298,0,50, United-States, >50K,-1,1,4,-1,-1
29560,29560,49,4,248895,11,9,2,7,0, White, Male,0,0,45, United-States, <=50K,1,1,4,1,-1
29561,29561,25,4,363707,11,9,2,6,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29562,29562,33,4,272411,9,13,4,4,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29563,29563,38,4,128033,15,10,2,12,0, White, Male,0,0,60, United-States, <=50K,1,1,4,1,-1
29564,29564,20,4,177287,11,9,4,12,1, White, Female,0,0,38, United-States, <=50K,1,0,4,1,1
29565,29565,44,4,197344,11,9,4,6,1, White, Male,0,0,50, United-States, <=50K,1,1,4,1,-1
29566,29566,45,4,285858,9,13,2,14,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
29567,29567,27,5,193868,11,9,4,12,1, White, Male,0,0,50, United-States, <=50K,1,1,4,1,-1
29568,29568,18,4,232082,11,9,4,7,3, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29569,29569,38,4,27408,11,9,0,3,4, White, Male,0,0,50, United-States, <=50K,1,1,4,1,-1
29570,29570,45,4,247043,1,7,2,3,0, White, Male,0,0,42, United-States, <=50K,1,1,4,1,-1
29571,29571,27,2,162404,11,9,4,11,1, Black, Male,2174,0,40, United-States, <=50K,1,1,2,1,-1
29572,29572,64,4,236341,4,3,6,8,1, Black, Female,0,0,16, United-States, <=50K,1,0,2,1,1
29573,29573,66,2,179285,11,9,2,4,0, White, Male,3432,0,20, United-States, <=50K,1,1,4,1,-1
29574,29574,34,4,30433,9,13,4,12,1, White, Female,0,0,35, United-States, <=50K,1,0,4,1,1
29575,29575,45,6,102771,9,13,2,14,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
29576,29576,42,6,221172,11,9,0,3,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29577,29577,32,4,108116,9,13,2,4,0, White, Male,0,1902,60, United-States, >50K,-1,1,4,-1,-1
29578,29578,26,4,375499,0,6,4,1,1, Black, Male,0,0,20, United-States, <=50K,1,1,2,1,-1
29579,29579,27,4,178688,8,11,4,3,2, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29580,29580,21,4,276709,15,10,4,12,2, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29581,29581,23,0,238087,15,10,4,0,3, White, Male,0,0,30, United-States, <=50K,1,1,4,1,-1
29582,29582,47,4,84790,15,10,2,3,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29583,29583,20,7,37482,15,10,4,1,3, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29584,29584,46,7,178686,9,13,2,10,0, White, Male,0,0,38, United-States, >50K,-1,1,4,-1,-1
29585,29585,35,0,153926,11,9,2,0,5, Black, Female,0,0,40, United-States, <=50K,1,0,2,1,1
29586,29586,55,4,110748,9,13,2,4,0, White, Male,0,1887,40, United-States, >50K,-1,1,4,-1,-1
29587,29587,28,4,116613,15,10,4,13,3, White, Female,0,0,24, United-States, <=50K,1,0,4,1,1
29588,29588,21,4,108687,15,10,4,12,3, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29589,29589,36,4,365739,11,9,4,7,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29590,29590,29,4,195284,10,16,0,10,1, White, Female,0,0,60, United-States, >50K,-1,0,4,-1,1
29591,29591,38,4,125933,9,13,2,4,0, White, Male,0,0,40, ?, >50K,-1,1,4,-1,-1
29592,29592,37,4,140854,9,13,2,4,0, White, Male,0,0,50, United-States, >50K,-1,1,4,-1,-1
29593,29593,81,6,193237,3,2,6,12,2, White, Male,0,0,45, Mexico, <=50K,1,1,4,1,-1
29594,29594,41,4,46870,15,10,0,4,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29595,29595,29,4,351324,9,13,4,12,3, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29596,29596,30,6,189265,7,12,0,1,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29597,29597,25,4,236564,11,9,4,1,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29598,29598,42,1,557644,11,9,4,1,4, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29599,29599,30,4,374454,11,9,0,14,3, Black, Male,0,0,40, United-States, <=50K,1,1,2,1,-1
29600,29600,65,0,160654,11,9,2,0,0, White, Male,0,0,20, United-States, <=50K,1,1,4,1,-1
29601,29601,18,4,122775,11,9,4,8,3, White, Male,0,0,35, United-States, <=50K,1,1,4,1,-1
29602,29602,26,4,214413,1,7,4,7,4, White, Male,6497,0,48, United-States, <=50K,1,1,4,1,-1
29603,29603,30,4,329425,15,10,4,11,3, White, Male,0,0,48, United-States, <=50K,1,1,4,1,-1
29604,29604,61,4,178312,7,12,2,4,0, White, Male,0,0,42, United-States, <=50K,1,1,4,1,-1
29605,29605,21,4,241951,11,9,4,7,1, White, Male,0,0,45, United-States, <=50K,1,1,4,1,-1
29606,29606,53,4,130143,11,9,2,7,0, White, Male,0,0,48, United-States, <=50K,1,1,4,1,-1
29607,29607,41,5,114580,14,15,2,4,5, White, Female,0,2415,55, United-States, >50K,-1,0,4,-1,1
29608,29608,43,5,130126,15,10,2,4,0, White, Male,15024,0,45, United-States, >50K,-1,1,4,-1,-1
29609,29609,60,4,399387,5,4,5,9,4, Black, Female,0,0,15, United-States, <=50K,1,0,2,1,1
29610,29610,47,4,163814,0,6,2,3,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29611,29611,48,4,69586,15,10,0,1,1, Black, Male,0,0,40, United-States, <=50K,1,1,2,1,-1
29612,29612,32,4,237903,9,13,4,10,4, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29613,29613,25,0,219897,12,14,4,0,1, White, Female,0,0,35, Canada, <=50K,1,0,4,1,1
29614,29614,31,4,243165,9,13,4,10,4, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29615,29615,33,7,173806,12,14,4,10,1, White, Male,0,0,30, United-States, <=50K,1,1,4,1,-1
29616,29616,27,6,65308,11,9,2,5,0, White, Male,0,0,50, United-States, <=50K,1,1,4,1,-1
29617,29617,44,4,408531,11,9,0,1,4, White, Female,0,0,40, United-States, >50K,-1,0,4,-1,1
29618,29618,44,4,235786,15,10,2,10,0, White, Male,7298,0,45, United-States, >50K,-1,1,4,-1,-1
29619,29619,37,4,314963,15,10,2,7,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29620,29620,34,4,81206,11,9,0,6,1, Black, Male,0,0,40, United-States, <=50K,1,1,2,1,-1
29621,29621,51,1,293196,15,10,2,10,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
29622,29622,51,4,95329,12,14,0,11,4, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29623,29623,25,2,45474,9,13,2,10,0, White, Male,0,0,60, United-States, <=50K,1,1,4,1,-1
29624,29624,25,4,372728,9,13,4,8,1, Black, Female,0,0,24, Jamaica, <=50K,1,0,2,1,1
29625,29625,29,1,116394,9,13,1,10,0, White, Male,0,0,50, United-States, >50K,-1,1,4,-1,-1
29626,29626,36,6,34180,11,9,4,5,1, White, Male,0,0,70, United-States, >50K,-1,1,4,-1,-1
29627,29627,55,4,327589,11,9,0,7,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29628,29628,39,4,706180,9,13,0,12,4, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29629,29629,31,4,32550,0,6,0,6,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29630,29630,31,4,173858,14,15,2,13,0, Asian-Pac-Islander, Male,0,0,40, India, <=50K,1,1,1,1,-1
29631,29631,51,5,230095,8,11,4,1,3, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29632,29632,30,4,139012,8,11,4,1,2, Asian-Pac-Islander, Male,2463,0,40, Vietnam, <=50K,1,1,1,1,-1
29633,29633,62,4,174711,11,9,4,1,1, White, Female,0,0,32, United-States, <=50K,1,0,4,1,1
29634,29634,37,4,171150,9,13,2,12,0, White, Male,99999,0,60, United-States, >50K,-1,1,4,-1,-1
29635,29635,30,5,77689,9,13,2,12,0, White, Male,7688,0,50, United-States, >50K,-1,1,4,-1,-1
29636,29636,27,4,193898,9,13,0,4,1, White, Male,0,0,52, United-States, <=50K,1,1,4,1,-1
29637,29637,32,4,195000,9,13,2,4,0, White, Male,7298,0,45, United-States, >50K,-1,1,4,-1,-1
29638,29638,23,4,303121,15,10,4,1,3, White, Male,0,0,30, United-States, <=50K,1,1,4,1,-1
29639,29639,35,6,188540,6,5,2,3,0, White, Male,0,0,50, United-States, <=50K,1,1,4,1,-1
29640,29640,46,4,158656,7,12,4,10,4, White, Female,0,0,36, United-States, <=50K,1,0,4,1,1
29641,29641,45,5,204196,9,13,0,4,4, White, Male,0,0,50, United-States, >50K,-1,1,4,-1,-1
29642,29642,27,4,183802,11,9,2,6,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29643,29643,46,4,148995,11,9,2,12,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
29644,29644,22,4,190903,1,7,2,1,5, White, Female,0,0,20, United-States, <=50K,1,0,4,1,1
29645,29645,37,7,173780,15,10,0,10,4, White, Female,0,0,30, United-States, <=50K,1,0,4,1,1
29646,29646,42,4,251239,15,10,2,4,0, White, Male,0,0,40, Puerto-Rico, <=50K,1,1,4,1,-1
29647,29647,45,4,112761,11,9,0,7,4, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29648,29648,33,7,425785,8,11,2,10,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29649,29649,46,4,197731,8,11,3,7,4, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29650,29650,24,4,119156,11,9,4,14,3, White, Male,0,0,50, United-States, <=50K,1,1,4,1,-1
29651,29651,56,4,133819,11,9,5,3,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29652,29652,34,4,185556,15,10,4,10,1, White, Female,0,0,12, United-States, >50K,-1,0,4,-1,1
29653,29653,50,4,109277,11,9,2,7,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
29654,29654,48,5,36020,9,13,2,4,0, White, Male,0,0,50, United-States, >50K,-1,1,4,-1,-1
29655,29655,45,4,45857,1,7,2,8,5, White, Female,0,0,36, United-States, <=50K,1,0,4,1,1
29656,29656,55,4,184882,8,11,2,14,0, White, Male,5178,0,50, United-States, >50K,-1,1,4,-1,-1
29657,29657,41,7,342834,15,10,0,1,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29658,29658,66,4,234743,15,10,2,4,0, White, Male,0,0,24, United-States, <=50K,1,1,4,1,-1
29659,29659,29,1,106179,15,10,4,10,1, White, Female,0,1408,40, United-States, <=50K,1,0,4,1,1
29660,29660,37,4,177895,15,10,2,13,5, White, Female,5013,0,40, United-States, <=50K,1,0,4,1,1
29661,29661,63,0,257876,14,15,2,0,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29662,29662,61,4,86067,7,12,2,12,0, White, Male,15024,0,40, United-States, >50K,-1,1,4,-1,-1
29663,29663,64,4,66634,9,13,0,4,4, White, Male,27828,0,50, United-States, >50K,-1,1,4,-1,-1
29664,29664,35,4,138441,11,9,2,6,0, White, Male,0,0,35, United-States, <=50K,1,1,4,1,-1
29665,29665,22,4,279802,15,10,4,1,3, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29666,29666,58,4,407138,5,4,2,7,0, White, Male,2936,0,50, Mexico, <=50K,1,1,4,1,-1
29667,29667,58,4,31732,15,10,2,12,0, White, Male,0,0,45, United-States, >50K,-1,1,4,-1,-1
29668,29668,24,4,204172,11,9,4,6,3, White, Female,0,0,48, United-States, <=50K,1,0,4,1,1
29669,29669,34,4,100593,15,10,0,10,4, White, Female,0,0,6, United-States, <=50K,1,0,4,1,1
29670,29670,33,2,162623,12,14,4,10,1, White, Female,0,0,50, United-States, <=50K,1,0,4,1,1
29671,29671,33,6,80933,11,9,2,14,0, White, Male,0,0,60, United-States, <=50K,1,1,4,1,-1
29672,29672,17,4,47425,1,7,4,8,3, White, Female,0,0,15, United-States, <=50K,1,0,4,1,1
29673,29673,27,4,107812,9,13,2,12,2, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
29674,29674,20,5,104443,15,10,4,1,3, White, Female,0,0,20, United-States, <=50K,1,0,4,1,1
29675,29675,52,4,117496,9,13,0,10,4, White, Female,0,1755,40, United-States, >50K,-1,0,4,-1,1
29676,29676,30,4,209691,5,4,0,14,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29677,29677,22,4,314525,9,13,4,10,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29678,29678,20,4,190772,7,12,4,8,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29679,29679,64,2,199298,4,3,0,8,1, White, Female,0,0,45, ?, <=50K,1,0,4,1,1
29680,29680,49,4,187370,12,14,2,4,0, White, Male,15024,0,50, United-States, >50K,-1,1,4,-1,-1
29681,29681,38,4,216129,9,13,0,8,1, Black, Female,0,0,60, ?, <=50K,1,0,2,1,1
29682,29682,46,1,219293,11,9,2,1,0, Black, Male,0,0,80, United-States, >50K,-1,1,2,-1,-1
29683,29683,17,4,136363,0,6,4,8,3, White, Male,0,0,20, United-States, <=50K,1,1,4,1,-1
29684,29684,45,4,233799,3,2,2,7,0, White, Male,0,0,40, Mexico, <=50K,1,1,4,1,-1
29685,29685,27,4,207611,9,13,4,4,3, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29686,29686,45,5,178344,8,11,0,12,4, White, Female,0,0,30, United-States, <=50K,1,0,4,1,1
29687,29687,26,5,187652,11,9,0,4,1, White, Male,0,0,78, United-States, >50K,-1,1,4,-1,-1
29688,29688,23,4,188545,7,12,4,1,3, White, Female,0,1974,20, United-States, <=50K,1,0,4,1,1
29689,29689,44,2,58124,9,13,0,10,4, White, Male,0,0,45, United-States, <=50K,1,1,4,1,-1
29690,29690,36,4,321733,9,13,0,4,1, White, Male,0,1741,40, United-States, <=50K,1,1,4,1,-1
29691,29691,35,4,206253,6,5,4,4,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29692,29692,24,0,152140,11,9,2,0,5, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29693,29693,56,4,76281,9,13,3,10,4, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29694,29694,47,4,606752,12,14,0,13,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29695,29695,32,4,29933,9,13,2,6,0, White, Male,0,0,50, United-States, >50K,-1,1,4,-1,-1
29696,29696,29,4,114158,9,13,4,4,3, White, Female,3325,0,10, United-States, <=50K,1,0,4,1,1
29697,29697,55,0,227203,7,12,3,0,1, White, Female,0,0,5, United-States, <=50K,1,0,4,1,1
29698,29698,35,5,65624,9,13,2,4,0, White, Male,0,0,50, United-States, >50K,-1,1,4,-1,-1
29699,29699,37,4,34146,11,9,2,3,0, White, Male,0,0,68, United-States, <=50K,1,1,4,1,-1
29700,29700,36,6,34378,8,11,2,5,0, White, Male,3908,0,75, United-States, <=50K,1,1,4,1,-1
29701,29701,33,4,141490,11,9,2,12,5, White, Female,0,0,45, United-States, <=50K,1,0,4,1,1
29702,29702,34,4,199227,11,9,0,14,1, White, Male,0,0,50, United-States, <=50K,1,1,4,1,-1
29703,29703,24,4,224954,15,10,4,6,3, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29704,29704,25,4,231357,11,9,4,1,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29705,29705,31,5,113530,11,9,4,3,1, White, Male,0,0,45, United-States, <=50K,1,1,4,1,-1
29706,29706,38,4,22245,8,11,2,3,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29707,29707,30,4,36383,9,13,2,12,0, White, Male,0,0,40, Mexico, >50K,-1,1,4,-1,-1
29708,29708,35,4,320305,11,9,2,3,0, White, Male,0,0,32, United-States, <=50K,1,1,4,1,-1
29709,29709,67,0,201657,9,13,0,0,1, White, Female,0,0,60, United-States, <=50K,1,0,4,1,1
29710,29710,34,4,48935,9,13,2,10,5, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29711,29711,46,4,101455,11,9,2,1,5, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29712,29712,19,2,243960,15,10,4,12,3, White, Female,0,0,16, United-States, <=50K,1,0,4,1,1
29713,29713,26,4,90915,7,12,4,8,3, Black, Female,0,0,15, United-States, <=50K,1,0,2,1,1
29714,29714,28,4,315287,15,10,4,10,1, Black, Male,0,0,40, United-States, <=50K,1,1,2,1,-1
29715,29715,47,4,106255,15,10,2,3,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29716,29716,49,2,215895,12,14,2,1,0, White, Male,0,0,40, Italy, >50K,-1,1,4,-1,-1
29717,29717,33,6,170979,14,15,2,10,0, White, Male,0,1887,40, United-States, >50K,-1,1,4,-1,-1
29718,29718,44,4,210525,9,13,2,10,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
29719,29719,30,4,195488,11,9,4,9,3, White, Female,0,0,40, Guatemala, <=50K,1,0,4,1,1
29720,29720,18,4,152246,15,10,4,8,3, Asian-Pac-Islander, Male,0,0,16, United-States, <=50K,1,1,1,1,-1
29721,29721,60,6,187794,11,9,2,14,0, White, Male,3103,0,60, United-States, >50K,-1,1,4,-1,-1
29722,29722,44,4,110396,12,14,4,4,1, White, Male,14084,0,56, United-States, >50K,-1,1,4,-1,-1
29723,29723,81,0,89391,14,15,2,0,0, White, Male,0,0,24, United-States, >50K,-1,1,4,-1,-1
29724,29724,43,7,254817,15,10,4,8,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29725,29725,35,4,41777,2,8,4,5,1, White, Male,0,0,20, United-States, <=50K,1,1,4,1,-1
29726,29726,58,6,234841,11,9,2,5,0, White, Male,0,0,72, United-States, <=50K,1,1,4,1,-1
29727,29727,32,4,79586,9,13,2,10,0, Asian-Pac-Islander, Male,0,0,40, India, <=50K,1,1,1,1,-1
29728,29728,40,4,115331,11,9,2,14,0, White, Male,0,0,35, United-States, <=50K,1,1,4,1,-1
29729,29729,32,4,63564,11,9,4,8,3, Black, Female,0,0,40, United-States, <=50K,1,0,2,1,1
29730,29730,21,4,132053,15,10,4,1,3, White, Female,0,1721,35, United-States, <=50K,1,0,4,1,1
29731,29731,44,4,370502,11,9,2,8,0, White, Male,0,0,25, Mexico, <=50K,1,1,4,1,-1
29732,29732,33,4,59083,9,13,2,1,0, White, Male,0,1902,45, United-States, >50K,-1,1,4,-1,-1
29733,29733,25,4,69413,15,10,4,12,3, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29734,29734,42,4,32981,11,9,0,7,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29735,29735,27,4,176683,11,9,4,14,3, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29736,29736,62,0,144116,0,6,2,0,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29737,29737,31,6,209213,11,9,4,12,1, Black, Male,0,0,40, ?, <=50K,1,1,2,1,-1
29738,29738,33,7,150657,9,13,4,10,2, Black, Female,0,0,40, United-States, <=50K,1,0,2,1,1
29739,29739,50,6,124793,15,10,2,3,0, White, Male,0,0,55, United-States, <=50K,1,1,4,1,-1
29740,29740,50,4,22211,12,14,2,10,0, White, Male,7688,0,50, United-States, >50K,-1,1,4,-1,-1
29741,29741,46,4,270565,8,11,2,10,0, White, Male,0,0,60, United-States, <=50K,1,1,4,1,-1
29742,29742,22,4,38251,7,12,4,8,4, White, Female,0,0,35, United-States, <=50K,1,0,4,1,1
29743,29743,66,7,162945,14,15,2,4,0, Black, Male,20051,0,55, United-States, >50K,-1,1,2,-1,-1
29744,29744,52,4,195638,11,9,4,8,4, White, Female,0,0,45, United-States, <=50K,1,0,4,1,1
29745,29745,57,6,118806,3,2,6,3,2, White, Female,0,1602,45, Columbia, <=50K,1,0,4,1,1
29746,29746,41,6,44006,8,11,0,5,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29747,29747,42,4,119679,11,9,2,7,0, White, Male,0,1579,42, United-States, <=50K,1,1,4,1,-1
29748,29748,19,4,333953,2,8,4,8,2, White, Female,0,0,30, United-States, <=50K,1,0,4,1,1
29749,29749,45,2,172111,9,13,0,4,4, Black, Female,0,0,60, United-States, <=50K,1,0,2,1,1
29750,29750,51,6,32372,2,8,2,8,0, White, Male,0,0,99, United-States, <=50K,1,1,4,1,-1
29751,29751,69,0,117525,7,12,0,0,4, White, Female,0,0,1, United-States, <=50K,1,0,4,1,1
29752,29752,45,6,123681,9,13,2,10,0, White, Male,0,0,30, United-States, <=50K,1,1,4,1,-1
29753,29753,48,4,317360,15,10,0,1,1, White, Female,0,0,50, United-States, <=50K,1,0,4,1,1
29754,29754,60,1,119832,15,10,2,1,0, White, Male,7298,0,40, United-States, >50K,-1,1,4,-1,-1
29755,29755,42,4,135056,11,9,4,12,3, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29756,29756,19,7,135162,15,10,4,1,3, White, Female,0,0,10, United-States, <=50K,1,0,4,1,1
29757,29757,39,6,194004,11,9,2,12,0, White, Male,0,0,70, United-States, <=50K,1,1,4,1,-1
29758,29758,46,4,177633,11,9,2,7,0, White, Male,0,0,50, United-States, >50K,-1,1,4,-1,-1
29759,29759,58,2,212864,11,9,2,11,0, White, Male,3908,0,40, United-States, <=50K,1,1,4,1,-1
29760,29760,36,4,30509,15,10,0,10,4, White, Female,0,0,45, United-States, <=50K,1,0,4,1,1
29761,29761,21,4,118712,11,9,4,3,4, White, Male,0,0,35, United-States, <=50K,1,1,4,1,-1
29762,29762,41,4,199018,14,15,2,4,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
29763,29763,17,4,151799,1,7,4,8,3, White, Female,0,0,20, United-States, <=50K,1,0,4,1,1
29764,29764,29,4,181280,11,9,2,7,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
29765,29765,52,4,232024,15,10,0,1,1, White, Female,0,0,60, United-States, <=50K,1,0,4,1,1
29766,29766,33,4,226267,7,12,2,12,0, White, Male,0,0,40, Mexico, <=50K,1,1,4,1,-1
29767,29767,38,4,240467,12,14,4,4,4, Black, Female,0,0,35, United-States, <=50K,1,0,2,1,1
29768,29768,42,4,154374,9,13,2,12,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
29769,29769,24,7,231473,7,12,2,1,0, White, Male,0,0,30, United-States, <=50K,1,1,4,1,-1
29770,29770,59,4,158813,15,10,2,4,0, White, Male,0,0,60, United-States, >50K,-1,1,4,-1,-1
29771,29771,36,4,346478,9,13,2,12,0, White, Male,0,2415,45, United-States, >50K,-1,1,4,-1,-1
29772,29772,54,4,215990,15,10,2,13,0, White, Male,7688,0,40, United-States, >50K,-1,1,4,-1,-1
29773,29773,39,4,177154,9,13,2,12,0, White, Male,15024,0,50, United-States, >50K,-1,1,4,-1,-1
29774,29774,42,6,238188,11,9,2,14,0, White, Male,0,0,96, United-States, <=50K,1,1,4,1,-1
29775,29775,54,6,156800,9,13,2,3,0, White, Male,0,0,50, United-States, <=50K,1,1,4,1,-1
29776,29776,26,4,130620,7,12,3,3,2, Asian-Pac-Islander, Female,0,0,40, ?, <=50K,1,0,1,1,1
29777,29777,50,4,175339,11,9,2,6,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
29778,29778,42,4,37937,8,11,2,8,0, White, Male,0,0,45, United-States, <=50K,1,1,4,1,-1
29779,29779,48,1,166634,9,13,2,1,5, White, Female,7688,0,40, United-States, >50K,-1,0,4,-1,1
29780,29780,31,4,221167,9,13,6,8,1, White, Female,0,0,30, United-States, <=50K,1,0,4,1,1
29781,29781,56,4,179641,11,9,4,10,1, White, Female,0,0,45, United-States, <=50K,1,0,4,1,1
29782,29782,28,2,213195,7,12,2,1,5, White, Female,0,0,40, United-States, >50K,-1,0,4,-1,1
29783,29783,34,4,157747,11,9,2,1,0, White, Male,0,0,45, United-States, >50K,-1,1,4,-1,-1
29784,29784,28,4,227840,11,9,4,14,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
29785,29785,41,4,169104,9,13,2,3,0, Asian-Pac-Islander, Male,0,0,40, ?, >50K,-1,1,1,-1,-1
29786,29786,44,4,186916,15,10,2,14,0, White, Male,0,1887,60, United-States, >50K,-1,1,4,-1,-1
29787,29787,34,4,37646,7,12,2,3,0, White, Male,0,0,65, United-States, <=50K,1,1,4,1,-1
29788,29788,26,4,157028,12,14,4,10,1, White, Male,0,0,55, United-States, >50K,-1,1,4,-1,-1
