,Unnamed: 0,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income_bracket,income,gender,srace,Y,attr
14583,14583,45,4,179048,2,8,2,1,0, White, Male,0,0,35, ?, >50K.,1,1,4,-1,-1
14584,14584,57,6,98466,11,9,2,1,5, White, Female,0,0,16, United-States, <=50K.,0,0,4,1,1
14585,14585,51,2,142801,12,14,6,10,1, Black, Female,0,0,40, United-States, >50K.,1,0,2,-1,1
14586,14586,68,5,119938,9,13,2,4,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
14587,14587,39,4,172186,11,9,2,8,0, White, Male,5013,0,40, United-States, <=50K.,0,1,4,1,-1
14588,14588,45,2,198759,11,9,2,4,0, White, Male,0,1848,40, United-States, >50K.,1,1,4,-1,-1
14589,14589,45,7,74305,12,14,2,10,0, White, Male,0,0,35, United-States, >50K.,1,1,4,-1,-1
14590,14590,80,5,120796,11,9,2,4,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14591,14591,55,2,190091,12,14,2,10,0, White, Male,0,0,50, United-States, >50K.,1,1,4,-1,-1
14592,14592,23,4,197286,15,10,4,12,3, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14593,14593,45,7,129499,15,10,4,1,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14594,14594,39,4,30875,9,13,0,12,4, White, Female,0,0,40, United-States, >50K.,1,0,4,-1,1
14595,14595,45,6,172822,11,9,2,8,0, White, Male,3411,0,40, United-States, <=50K.,0,1,4,1,-1
14596,14596,34,4,107417,11,9,2,3,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14597,14597,42,2,226902,11,9,2,11,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
14598,14598,21,4,86557,15,10,4,12,2, Other, Female,0,0,30, United-States, <=50K.,0,0,3,1,1
14599,14599,35,4,98900,15,10,0,1,4, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14600,14600,24,2,38707,9,13,4,14,3, White, Male,0,0,20, United-States, <=50K.,0,1,4,1,-1
14601,14601,39,4,286730,11,9,0,7,4, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14602,14602,17,4,221797,2,8,4,1,3, White, Female,594,0,20, United-States, <=50K.,0,0,4,1,1
14603,14603,52,0,175029,15,10,2,0,0, White, Male,0,0,80, United-States, <=50K.,0,1,4,1,-1
14604,14604,49,0,32184,11,9,2,0,5, White, Female,5013,0,15, United-States, <=50K.,0,0,4,1,1
14605,14605,31,1,144949,9,13,2,1,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14606,14606,48,1,33084,9,13,2,11,0, White, Male,0,0,50, United-States, >50K.,1,1,4,-1,-1
14607,14607,30,4,156464,15,10,4,13,2, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14608,14608,38,4,152307,15,10,2,4,0, White, Male,0,0,30, United-States, >50K.,1,1,4,-1,-1
14609,14609,32,4,341954,9,13,4,1,1, White, Male,0,1741,45, ?, <=50K.,0,1,4,1,-1
14610,14610,24,4,235720,11,9,4,1,3, White, Male,0,0,50, United-States, <=50K.,0,1,4,1,-1
14611,14611,47,4,161187,2,8,0,1,4, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14612,14612,56,4,90017,5,4,2,7,0, White, Male,0,0,40, Portugal, <=50K.,0,1,4,1,-1
14613,14613,59,4,192671,1,7,2,1,0, White, Male,7298,0,40, United-States, >50K.,1,1,4,-1,-1
14614,14614,39,6,102178,15,10,2,4,0, White, Male,0,0,35, United-States, <=50K.,0,1,4,1,-1
14615,14615,22,4,293136,15,10,4,8,3, White, Female,0,0,30, United-States, <=50K.,0,0,4,1,1
14616,14616,17,2,99568,0,6,4,10,3, White, Female,0,0,10, United-States, <=50K.,0,0,4,1,1
14617,14617,66,6,81413,0,6,2,4,0, White, Male,0,0,30, United-States, <=50K.,0,1,4,1,-1
14618,14618,39,4,31053,15,10,0,12,4, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14619,14619,18,4,31008,15,10,4,13,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14620,14620,55,4,221801,4,3,2,7,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14621,14621,26,1,76491,9,13,4,10,1, White, Male,0,0,55, United-States, <=50K.,0,1,4,1,-1
14622,14622,64,4,286732,11,9,6,12,1, White, Female,0,0,17, United-States, <=50K.,0,0,4,1,1
14623,14623,48,6,196707,10,16,2,10,0, White, Male,99999,0,60, United-States, >50K.,1,1,4,-1,-1
14624,14624,51,1,23698,11,9,2,8,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
14625,14625,61,4,224699,9,13,2,4,5, White, Female,0,0,30, United-States, >50K.,1,0,4,-1,1
14626,14626,22,4,131291,15,10,4,10,3, White, Male,0,0,15, United-States, <=50K.,0,1,4,1,-1
14627,14627,19,0,372665,15,10,4,0,3, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14628,14628,44,4,64506,8,11,0,8,1, White, Male,0,0,20, United-States, <=50K.,0,1,4,1,-1
14629,14629,47,4,139388,15,10,2,1,5, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14630,14630,29,4,425830,7,12,4,12,1, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14631,14631,39,4,99146,11,9,2,6,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14632,14632,37,7,59200,11,9,4,1,2, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14633,14633,21,4,37482,15,10,4,8,3, White, Female,0,0,20, United-States, <=50K.,0,0,4,1,1
14634,14634,34,4,188798,11,9,5,1,4, White, Female,0,0,32, United-States, <=50K.,0,0,4,1,1
14635,14635,56,4,100285,15,10,2,13,0, White, Male,0,0,45, United-States, <=50K.,0,1,4,1,-1
14636,14636,31,7,228446,15,10,4,14,1, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14637,14637,31,4,19491,11,9,0,12,1, White, Male,2202,0,40, United-States, <=50K.,0,1,4,1,-1
14638,14638,28,4,156967,11,9,0,1,4, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14639,14639,47,1,187581,9,13,2,1,0, White, Male,0,0,48, United-States, >50K.,1,1,4,-1,-1
14640,14640,56,4,154490,15,10,4,1,1, White, Female,0,0,38, United-States, <=50K.,0,0,4,1,1
14641,14641,30,4,101345,9,13,4,12,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14642,14642,42,2,150533,12,14,2,10,0, White, Male,0,0,46, United-States, <=50K.,0,1,4,1,-1
14643,14643,33,4,93213,11,9,2,3,0, White, Male,0,0,45, United-States, <=50K.,0,1,4,1,-1
14644,14644,57,4,257046,11,9,2,3,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14645,14645,40,4,421837,11,9,2,4,0, White, Male,0,0,50, United-States, >50K.,1,1,4,-1,-1
14646,14646,41,4,101593,9,13,2,4,0, White, Male,0,0,60, United-States, >50K.,1,1,4,-1,-1
14647,14647,42,4,122215,11,9,6,10,1, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
14648,14648,49,4,272780,15,10,2,3,0, White, Male,15024,0,60, Mexico, >50K.,1,1,4,-1,-1
14649,14649,24,4,190591,9,13,4,10,1, White, Female,0,0,50, United-States, <=50K.,0,0,4,1,1
14650,14650,30,4,78374,11,9,2,12,2, Asian-Pac-Islander, Female,0,0,40, ?, <=50K.,0,0,1,1,1
14651,14651,30,0,121468,9,13,2,0,5, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K.,0,0,1,1,1
14652,14652,31,4,280927,9,13,4,4,1, White, Female,0,0,40, United-States, >50K.,1,0,4,-1,1
14653,14653,25,4,202480,9,13,2,10,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
14654,14654,47,4,110088,3,2,2,6,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14655,14655,58,0,129632,11,9,4,0,1, White, Female,0,0,4, United-States, <=50K.,0,0,4,1,1
14656,14656,37,6,225860,7,12,3,5,1, White, Male,0,0,50, United-States, <=50K.,0,1,4,1,-1
14657,14657,25,4,310545,15,10,4,11,3, White, Male,0,0,30, El-Salvador, <=50K.,0,1,4,1,-1
14658,14658,31,4,178664,15,10,0,8,1, White, Female,0,0,30, United-States, <=50K.,0,0,4,1,1
14659,14659,46,6,198759,9,13,2,12,0, White, Male,0,0,50, United-States, >50K.,1,1,4,-1,-1
14660,14660,20,4,259301,15,10,4,1,3, White, Female,0,0,35, United-States, <=50K.,0,0,4,1,1
14661,14661,31,4,234537,9,13,2,10,0, White, Male,7298,0,50, United-States, >50K.,1,1,4,-1,-1
14662,14662,63,4,427770,2,8,0,9,4, Black, Female,0,0,30, United-States, <=50K.,0,0,2,1,1
14663,14663,19,0,331702,11,9,4,0,3, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14664,14664,20,0,180052,15,10,4,0,3, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14665,14665,54,4,205337,11,9,2,7,0, White, Male,0,0,45, United-States, <=50K.,0,1,4,1,-1
14666,14666,17,4,236091,0,6,4,8,3, White, Female,0,0,8, United-States, <=50K.,0,0,4,1,1
14667,14667,40,4,33895,11,9,0,13,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14668,14668,20,0,447210,15,10,4,0,3, White, Female,0,0,20, United-States, <=50K.,0,0,4,1,1
14669,14669,27,4,226441,9,13,4,10,2, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14670,14670,41,7,119721,15,10,2,10,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
14671,14671,32,6,455995,9,13,0,4,1, White, Male,0,0,50, United-States, >50K.,1,1,4,-1,-1
14672,14672,35,4,105813,15,10,2,6,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14673,14673,24,0,350917,11,9,4,0,1, White, Female,0,0,30, United-States, <=50K.,0,0,4,1,1
14674,14674,42,7,191814,11,9,2,3,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14675,14675,65,4,399296,4,3,2,8,2, White, Female,0,0,20, Mexico, <=50K.,0,0,4,1,1
14676,14676,47,4,201595,11,9,4,1,4, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14677,14677,41,4,143003,12,14,2,13,0, Asian-Pac-Islander, Male,0,1887,45, China, >50K.,1,1,1,-1,-1
14678,14678,28,4,74784,11,9,4,6,1, White, Male,0,0,50, United-States, <=50K.,0,1,4,1,-1
14679,14679,20,0,313045,15,10,4,0,3, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14680,14680,22,4,303781,15,10,4,3,3, Black, Male,0,0,40, United-States, <=50K.,0,1,2,1,-1
14681,14681,23,4,236769,15,10,4,6,3, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14682,14682,28,6,264961,15,10,2,3,0, White, Male,0,0,45, United-States, <=50K.,0,1,4,1,-1
14683,14683,59,4,144962,11,9,6,7,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14684,14684,59,2,435836,0,6,2,8,5, White, Female,0,0,30, United-States, >50K.,1,0,4,-1,1
14685,14685,46,4,186539,11,9,0,3,2, White, Male,0,0,48, United-States, >50K.,1,1,4,-1,-1
14686,14686,23,4,181796,11,9,2,12,0, White, Male,0,0,50, United-States, <=50K.,0,1,4,1,-1
14687,14687,47,2,398397,12,14,4,13,1, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14688,14688,24,4,196280,8,11,4,13,3, White, Female,0,0,38, United-States, <=50K.,0,0,4,1,1
14689,14689,37,1,31670,9,13,2,4,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14690,14690,49,5,65535,11,9,2,10,0, White, Male,0,0,60, United-States, <=50K.,0,1,4,1,-1
14691,14691,48,2,97680,12,14,2,10,5, White, Female,15024,0,10, United-States, >50K.,1,0,4,-1,1
14692,14692,57,6,47178,9,13,2,10,5, White, Female,0,0,35, United-States, >50K.,1,0,4,-1,1
14693,14693,24,6,151818,11,9,4,3,1, White, Male,0,0,35, United-States, <=50K.,0,1,4,1,-1
14694,14694,40,4,304530,5,4,2,3,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14695,14695,25,4,197651,11,9,4,12,4, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14696,14696,64,4,108054,11,9,6,14,1, White, Male,0,0,22, United-States, <=50K.,0,1,4,1,-1
14697,14697,44,4,179666,15,10,0,14,4, White, Male,0,0,35, England, <=50K.,0,1,4,1,-1
14698,14698,45,4,142909,11,9,2,3,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
14699,14699,24,4,231261,2,8,2,1,0, White, Male,0,0,50, United-States, <=50K.,0,1,4,1,-1
14700,14700,42,7,119008,7,12,0,13,1, Black, Female,0,1974,40, United-States, <=50K.,0,0,2,1,1
14701,14701,27,4,168138,11,9,4,13,1, White, Male,0,0,45, United-States, <=50K.,0,1,4,1,-1
14702,14702,54,4,217850,11,9,2,14,0, Black, Male,0,0,40, United-States, >50K.,1,1,2,-1,-1
14703,14703,50,6,343242,15,10,2,14,0, White, Male,0,0,55, United-States, <=50K.,0,1,4,1,-1
14704,14704,19,0,167087,15,10,4,0,3, White, Female,0,0,20, United-States, <=50K.,0,0,4,1,1
14705,14705,27,4,200179,11,9,0,1,2, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14706,14706,35,4,172252,15,10,0,4,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14707,14707,39,4,132879,10,16,2,4,0, White, Male,0,0,42, United-States, >50K.,1,1,4,-1,-1
14708,14708,21,4,240063,11,9,4,14,3, White, Male,0,0,48, United-States, <=50K.,0,1,4,1,-1
14709,14709,19,4,425816,15,10,4,12,4, Black, Female,0,0,40, United-States, <=50K.,0,0,2,1,1
14710,14710,39,2,167571,11,9,2,8,5, White, Female,2885,0,30, United-States, <=50K.,0,0,4,1,1
14711,14711,39,4,85566,15,10,2,12,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14712,14712,27,4,123799,9,13,0,4,4, White, Male,0,0,42, United-States, <=50K.,0,1,4,1,-1
14713,14713,28,4,194690,11,9,2,3,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14714,14714,39,4,266347,15,10,2,12,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14715,14715,62,4,68268,0,6,2,6,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14716,14716,59,5,145574,8,11,2,4,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
14717,14717,29,4,128666,11,9,2,3,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14718,14718,31,4,119411,11,9,2,12,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
14719,14719,38,4,276552,15,10,2,10,0, White, Male,0,0,50, United-States, <=50K.,0,1,4,1,-1
14720,14720,22,0,305423,15,10,4,0,3, White, Male,0,0,36, United-States, <=50K.,0,1,4,1,-1
14721,14721,38,1,104236,7,12,0,1,4, White, Female,1471,0,40, United-States, <=50K.,0,0,4,1,1
14722,14722,48,0,136455,15,10,0,0,1, White, Female,0,0,16, United-States, <=50K.,0,0,4,1,1
14723,14723,71,6,139889,1,7,2,4,0, White, Male,0,0,75, United-States, >50K.,1,1,4,-1,-1
14724,14724,39,2,102953,11,9,2,8,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14725,14725,36,0,320183,1,7,4,0,3, Black, Male,0,0,24, United-States, <=50K.,0,1,2,1,-1
14726,14726,47,4,83407,11,9,2,13,0, White, Male,0,0,84, United-States, >50K.,1,1,4,-1,-1
14727,14727,22,0,118910,15,10,4,0,1, White, Male,0,0,43, United-States, <=50K.,0,1,4,1,-1
14728,14728,41,4,99254,12,14,0,8,4, Black, Female,0,0,30, United-States, <=50K.,0,0,2,1,1
14729,14729,43,7,198766,11,9,4,8,3, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14730,14730,20,4,191832,2,8,4,8,4, White, Male,0,0,40, ?, <=50K.,0,1,4,1,-1
14731,14731,23,4,146178,11,9,5,1,2, White, Male,0,0,46, United-States, <=50K.,0,1,4,1,-1
14732,14732,35,4,132879,15,10,2,13,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
14733,14733,44,4,94706,9,13,3,12,4, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K.,0,1,1,1,-1
14734,14734,48,2,273767,12,14,2,4,5, White, Female,7688,0,40, United-States, >50K.,1,0,4,-1,1
14735,14735,43,6,204235,9,13,2,12,0, White, Male,0,0,50, United-States, >50K.,1,1,4,-1,-1
14736,14736,62,0,181782,11,9,2,0,0, White, Male,0,0,15, United-States, <=50K.,0,1,4,1,-1
14737,14737,39,7,144860,9,13,2,4,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14738,14738,44,4,185832,11,9,2,7,0, White, Male,7298,0,40, United-States, >50K.,1,1,4,-1,-1
14739,14739,81,4,55314,9,13,2,1,0, White, Male,0,0,4, United-States, >50K.,1,1,4,-1,-1
14740,14740,44,4,200194,15,10,2,3,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14741,14741,37,4,339772,11,9,2,3,0, Black, Male,0,0,40, United-States, <=50K.,0,1,2,1,-1
14742,14742,54,4,159755,11,9,2,4,0, White, Male,7688,0,40, United-States, >50K.,1,1,4,-1,-1
14743,14743,24,4,200207,11,9,4,6,1, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14744,14744,27,4,31493,9,13,2,13,0, White, Male,0,0,30, United-States, <=50K.,0,1,4,1,-1
14745,14745,31,4,168981,11,9,2,1,3, White, Female,0,0,38, United-States, <=50K.,0,0,4,1,1
14746,14746,20,4,201729,15,10,4,11,3, White, Male,0,0,33, United-States, <=50K.,0,1,4,1,-1
14747,14747,30,6,105749,9,13,2,12,0, White, Male,0,0,50, United-States, <=50K.,0,1,4,1,-1
14748,14748,56,1,101847,11,9,2,1,0, White, Male,4064,0,40, United-States, <=50K.,0,1,4,1,-1
14749,14749,46,4,110646,7,12,2,1,5, White, Female,0,0,56, United-States, <=50K.,0,0,4,1,1
14750,14750,34,4,139753,15,10,4,4,1, White, Female,2174,0,50, United-States, <=50K.,0,0,4,1,1
14751,14751,25,4,255004,15,10,4,12,3, White, Male,0,0,30, United-States, <=50K.,0,1,4,1,-1
14752,14752,34,4,341954,9,13,2,4,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
14753,14753,43,4,124330,15,10,0,4,1, White, Female,0,0,46, United-States, <=50K.,0,0,4,1,1
14754,14754,46,4,64563,12,14,2,10,0, White, Male,0,1887,45, United-States, >50K.,1,1,4,-1,-1
14755,14755,32,6,29254,15,10,2,5,0, White, Male,0,0,50, United-States, >50K.,1,1,4,-1,-1
14756,14756,25,0,182810,15,10,4,0,1, White, Female,0,1564,37, United-States, >50K.,1,0,4,-1,1
14757,14757,33,0,139051,1,7,5,0,4, Black, Female,0,0,53, United-States, <=50K.,0,0,2,1,1
14758,14758,31,4,151053,15,10,2,14,0, White, Male,0,0,34, United-States, <=50K.,0,1,4,1,-1
14759,14759,66,5,45702,0,6,2,5,0, White, Male,0,0,50, United-States, <=50K.,0,1,4,1,-1
14760,14760,26,0,138685,15,10,4,0,3, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14761,14761,37,4,164193,8,11,2,1,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14762,14762,73,4,109651,11,9,2,11,0, White, Male,0,0,30, United-States, <=50K.,0,1,4,1,-1
14763,14763,30,4,126364,11,9,2,1,0, White, Male,0,0,45, United-States, <=50K.,0,1,4,1,-1
14764,14764,31,4,328199,11,9,4,13,1, White, Female,2354,0,40, United-States, <=50K.,0,0,4,1,1
14765,14765,44,6,180096,12,14,0,4,1, White, Male,0,0,20, United-States, <=50K.,0,1,4,1,-1
14766,14766,23,4,197613,15,10,4,1,3, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14767,14767,35,4,170195,15,10,2,13,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
14768,14768,48,1,56482,0,6,4,3,1, Black, Male,0,0,40, United-States, <=50K.,0,1,2,1,-1
14769,14769,53,4,23686,9,13,0,4,1, White, Female,0,1741,40, United-States, <=50K.,0,0,4,1,1
14770,14770,62,7,200916,9,13,2,4,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
14771,14771,44,4,160261,11,9,2,8,0, Asian-Pac-Islander, Male,0,2377,35, Hong, <=50K.,0,1,1,1,-1
14772,14772,21,4,129232,15,10,4,1,3, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14773,14773,22,2,249727,15,10,2,11,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
14774,14774,35,7,106448,12,14,4,10,1, White, Male,0,0,45, United-States, <=50K.,0,1,4,1,-1
14775,14775,61,2,313852,9,13,0,10,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14776,14776,33,4,213722,11,9,2,14,0, White, Male,0,0,35, Greece, <=50K.,0,1,4,1,-1
14777,14777,29,4,120645,7,12,2,13,5, Black, Female,0,0,40, United-States, <=50K.,0,0,2,1,1
14778,14778,78,0,167336,11,9,2,0,0, White, Male,0,0,16, United-States, <=50K.,0,1,4,1,-1
14779,14779,21,6,199419,11,9,4,8,3, White, Female,0,0,50, United-States, <=50K.,0,0,4,1,1
14780,14780,23,4,132053,15,10,4,1,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14781,14781,21,4,311570,7,12,4,13,3, White, Female,0,0,35, United-States, <=50K.,0,0,4,1,1
14782,14782,30,4,187203,9,13,2,6,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14783,14783,76,4,201240,11,9,4,1,2, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14784,14784,51,4,150999,11,9,2,7,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
14785,14785,30,6,24961,11,9,0,14,1, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14786,14786,36,2,152021,1,7,0,8,4, Black, Female,0,0,30, United-States, <=50K.,0,0,2,1,1
14787,14787,20,4,374116,1,7,4,12,3, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14788,14788,73,4,35370,9,13,0,4,4, White, Female,0,0,40, United-States, >50K.,1,0,4,-1,1
14789,14789,38,4,65291,9,13,2,13,5, White, Female,0,0,24, United-States, <=50K.,0,0,4,1,1
14790,14790,71,0,283889,11,9,3,0,1, Black, Male,0,1816,40, United-States, <=50K.,0,1,2,1,-1
14791,14791,36,6,48585,15,10,2,10,5, White, Female,0,0,4, United-States, <=50K.,0,0,4,1,1
14792,14792,26,4,132661,11,9,4,1,3, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14793,14793,52,4,267583,0,6,0,7,4, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14794,14794,50,4,313297,4,3,0,7,4, White, Female,0,0,40, Mexico, <=50K.,0,0,4,1,1
14795,14795,66,4,290578,5,4,5,7,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14796,14796,32,4,246038,9,13,4,10,1, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
14797,14797,42,1,125461,8,11,0,4,4, White, Male,0,323,40, United-States, <=50K.,0,1,4,1,-1
14798,14798,56,6,206149,5,4,4,8,4, Black, Female,0,0,58, United-States, <=50K.,0,0,2,1,1
14799,14799,59,2,205718,15,10,2,10,5, White, Female,0,0,24, Canada, <=50K.,0,0,4,1,1
14800,14800,37,4,241153,9,13,2,10,0, White, Male,15024,0,50, United-States, >50K.,1,1,4,-1,-1
14801,14801,49,4,186706,11,9,2,3,5, White, Female,7688,0,40, United-States, >50K.,1,0,4,-1,1
14802,14802,60,4,216574,9,13,0,4,1, White, Female,0,0,40, United-States, >50K.,1,0,4,-1,1
14803,14803,46,4,49570,11,9,0,1,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14804,14804,42,7,82161,11,9,2,11,0, White, Male,0,0,72, United-States, >50K.,1,1,4,-1,-1
14805,14805,44,4,191268,11,9,4,1,1, White, Female,0,0,43, United-States, <=50K.,0,0,4,1,1
14806,14806,31,4,59469,11,9,4,8,1, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14807,14807,30,4,197947,15,10,0,12,1, White, Male,0,0,58, United-States, <=50K.,0,1,4,1,-1
14808,14808,35,4,180131,9,13,5,12,1, White, Male,0,0,50, United-States, >50K.,1,1,4,-1,-1
14809,14809,17,4,156732,1,7,4,8,2, White, Female,0,0,20, United-States, <=50K.,0,0,4,1,1
14810,14810,22,4,415755,5,4,2,7,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
14811,14811,22,4,228254,15,10,4,1,4, Black, Female,0,0,37, United-States, <=50K.,0,0,2,1,1
14812,14812,28,6,414599,7,12,4,4,1, White, Male,0,0,21, Guatemala, <=50K.,0,1,4,1,-1
14813,14813,35,4,357173,15,10,2,14,0, White, Male,0,0,50, United-States, <=50K.,0,1,4,1,-1
14814,14814,49,0,111282,5,4,2,0,0, White, Male,4386,0,99, United-States, >50K.,1,1,4,-1,-1
14815,14815,38,4,174308,11,9,4,5,1, White, Male,0,0,48, United-States, <=50K.,0,1,4,1,-1
14816,14816,49,1,61885,9,13,2,4,0, White, Male,0,0,45, United-States, >50K.,1,1,4,-1,-1
14817,14817,42,4,123838,9,13,2,12,0, White, Male,0,0,60, United-States, >50K.,1,1,4,-1,-1
14818,14818,53,4,119170,11,9,2,14,0, Black, Male,0,1740,40, United-States, <=50K.,0,1,2,1,-1
14819,14819,59,4,219426,6,5,2,3,0, White, Male,0,0,50, United-States, <=50K.,0,1,4,1,-1
14820,14820,18,5,184920,11,9,4,5,3, White, Male,0,0,25, United-States, <=50K.,0,1,4,1,-1
14821,14821,39,2,187385,12,14,2,10,5, White, Female,0,0,28, United-States, >50K.,1,0,4,-1,1
14822,14822,26,4,234258,11,9,2,7,0, Black, Male,0,0,40, United-States, <=50K.,0,1,2,1,-1
14823,14823,24,4,387663,15,10,3,5,4, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14824,14824,45,4,151817,12,14,5,13,4, White, Female,0,0,36, United-States, <=50K.,0,0,4,1,1
14825,14825,34,4,187203,14,15,2,12,0, White, Male,7688,0,40, United-States, >50K.,1,1,4,-1,-1
14826,14826,27,2,67187,11,9,0,1,1, Amer-Indian-Eskimo, Female,0,0,33, United-States, <=50K.,0,0,0,1,1
14827,14827,48,4,194526,15,10,2,12,5, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14828,14828,20,4,73266,15,10,4,14,3, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K.,0,1,1,1,-1
14829,14829,49,6,340755,12,14,2,4,0, White, Male,5178,0,40, United-States, >50K.,1,1,4,-1,-1
14830,14830,26,4,168552,11,9,0,4,4, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
14831,14831,38,5,188069,9,13,2,12,0, White, Male,15024,0,40, United-States, >50K.,1,1,4,-1,-1
14832,14832,27,4,198587,11,9,4,12,4, Black, Female,0,0,60, United-States, <=50K.,0,0,2,1,1
14833,14833,21,7,33423,15,10,4,8,1, White, Female,0,0,35, United-States, <=50K.,0,0,4,1,1
14834,14834,40,1,190910,9,13,2,10,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
